zip,state,CO2
72026,AR,1034
72027,AR,1034
72028,AR,1034
72029,AR,1034
72030,AR,1034
72031,AR,1034
72032,AR,1034
72033,AR,1034
72034,AR,1034
72035,AR,1034
72036,AR,1034
72037,AR,1034
72038,AR,1034
72039,AR,1034
72040,AR,1034
72041,AR,1034
72042,AR,1034
72043,AR,1034
72044,AR,1034
72045,AR,1034
72046,AR,1034
72047,AR,1034
72048,AR,1034
72051,AR,1034
72052,AR,1034
72053,AR,1034
72055,AR,1034
72057,AR,1034
72058,AR,1034
72059,AR,1034
72060,AR,1034
72061,AR,1034
72063,AR,1034
72064,AR,1034
72065,AR,1034
72066,AR,1034
72067,AR,1034
72068,AR,1034
72069,AR,1034
72070,AR,1034
72072,AR,1034
72073,AR,1034
72074,AR,1034
72075,AR,1034
72076,AR,1034
72078,AR,1034
72079,AR,1034
72080,AR,1034
72081,AR,1034
72082,AR,1034
72083,AR,1034
72084,AR,1034
72085,AR,1034
72086,AR,1034
72087,AR,1034
72088,AR,1034
72089,AR,1034
72099,AR,1034
72101,AR,1034
72102,AR,1034
72103,AR,1034
72104,AR,1034
72105,AR,1034
72106,AR,1034
72107,AR,1034
72108,AR,1034
72110,AR,1034
72111,AR,1034
72112,AR,1034
72113,AR,1034
72114,AR,1034
72115,AR,1034
72116,AR,1034
72117,AR,1034
72118,AR,1034
72119,AR,1034
72120,AR,1034
72121,AR,1034
72122,AR,1034
72123,AR,1034
72124,AR,1034
72125,AR,1034
72126,AR,1034
72127,AR,1034
72128,AR,1034
72129,AR,1034
72130,AR,1034
72131,AR,1034
72132,AR,1034
72133,AR,1034
72134,AR,1034
72135,AR,1034
72136,AR,1034
72137,AR,1034
72139,AR,1034
72140,AR,1034
72141,AR,1034
72142,AR,1034
72143,AR,1034
72145,AR,1034
72149,AR,1034
72150,AR,1034
72152,AR,1034
72153,AR,1034
72156,AR,1034
72157,AR,1034
72158,AR,1034
72160,AR,1034
72164,AR,1034
72165,AR,1034
72166,AR,1034
72167,AR,1034
72168,AR,1034
72169,AR,1034
72170,AR,1034
72173,AR,1034
72175,AR,1034
72176,AR,1034
72178,AR,1034
72179,AR,1034
72180,AR,1034
72181,AR,1034
72182,AR,1034
72183,AR,1034
72190,AR,1034
72199,AR,1034
72201,AR,1034
72202,AR,1034
72203,AR,1034
72204,AR,1034
72205,AR,1034
72206,AR,1034
72207,AR,1034
72209,AR,1034
72210,AR,1034
72211,AR,1034
72212,AR,1034
72214,AR,1034
72215,AR,1034
72216,AR,1034
72217,AR,1034
72219,AR,1034
72221,AR,1034
72222,AR,1034
72223,AR,1034
72225,AR,1034
72227,AR,1034
72231,AR,1034
72260,AR,1034
72295,AR,1034
72301,AR,1034
72303,AR,1034
72310,AR,1034
72311,AR,1034
72312,AR,1034
72313,AR,1034
72315,AR,1034
72316,AR,1034
72319,AR,1034
72320,AR,1034
72321,AR,1034
72322,AR,1034
72324,AR,1034
72325,AR,1034
72326,AR,1034
72327,AR,1034
72328,AR,1034
72329,AR,1034
72330,AR,1034
72331,AR,1034
72332,AR,1034
72333,AR,1034
72335,AR,1034
72336,AR,1034
72338,AR,1034
72339,AR,1034
72340,AR,1034
72341,AR,1034
72342,AR,1034
72346,AR,1034
72347,AR,1034
72348,AR,1034
72350,AR,1034
72351,AR,1034
72352,AR,1034
72353,AR,1034
72354,AR,1034
72355,AR,1034
72358,AR,1034
72359,AR,1034
72360,AR,1034
72364,AR,1034
72365,AR,1034
72366,AR,1034
72367,AR,1034
72368,AR,1034
72369,AR,1034
72370,AR,1034
72372,AR,1034
72373,AR,1034
72374,AR,1034
72376,AR,1034
72377,AR,1034
72379,AR,1034
72383,AR,1034
72384,AR,1034
72386,AR,1034
72387,AR,1034
72389,AR,1034
72390,AR,1034
72391,AR,1034
72392,AR,1034
72394,AR,1034
72395,TN,1034
72396,AR,1034
72401,AR,1034
72402,AR,1034
72403,AR,1034
72404,AR,1034
72410,AR,1034
72411,AR,1034
72412,AR,1034
72413,AR,1034
72414,AR,1034
72415,AR,1034
72416,AR,1034
72417,AR,1034
72419,AR,1034
72421,AR,1034
72422,AR,1034
72424,AR,1034
72425,AR,1034
72426,AR,1034
72427,AR,1034
72428,AR,1034
72429,AR,1034
72430,AR,1034
72431,AR,1034
72432,AR,1034
72433,AR,1034
72434,AR,1034
72435,AR,1034
72436,AR,1034
72437,AR,1034
72438,AR,1034
72439,AR,1034
72440,AR,1034
72441,AR,1034
72442,AR,1034
72443,AR,1034
72444,AR,1034
72445,AR,1034
72447,AR,1034
72449,AR,1034
72450,AR,1034
72451,AR,1034
72453,AR,1034
72454,AR,1034
72455,AR,1034
72456,AR,1034
72457,AR,1034
72458,AR,1034
72459,AR,1034
72460,AR,1034
72461,AR,1034
72462,AR,1034
72464,AR,1034
72465,AR,1034
72466,AR,1034
72467,AR,1588
72469,AR,1034
72470,AR,1034
72471,AR,1034
72472,AR,1034
72473,AR,1034
72474,AR,1034
72475,AR,1034
72476,AR,1034
72478,AR,1034
72479,AR,1034
72482,AR,1034
72501,AR,1034
72503,AR,1034
72512,AR,1034
72513,AR,1034
72515,AR,1034
72517,AR,1034
72519,AR,1034
72520,AR,1034
72521,AR,1034
72522,AR,1034
72523,AR,1034
72524,AR,1034
72525,AR,1034
72526,AR,1034
72527,AR,1034
72528,AR,1034
72529,AR,1034
72530,AR,1034
72531,AR,1034
72532,AR,1034
72533,AR,1034
72534,AR,1034
72536,AR,1034
72537,AR,1034
72538,AR,1034
72539,AR,1034
72540,AR,1034
72542,AR,1034
72543,AR,1034
72544,AR,1034
72545,AR,1034
72546,AR,1034
72550,AR,1034
72553,AR,1034
72554,AR,1034
72555,AR,1034
72556,AR,1034
72560,AR,1034
72561,AR,1034
72562,AR,1034
72564,AR,1034
72565,AR,1034
72566,AR,1034
72567,AR,1034
72568,AR,1034
72569,AR,1034
72571,AR,1034
72572,AR,1034
72573,AR,1034
72575,AR,1034
72576,AR,1034
72577,AR,1034
72578,AR,1034
72579,AR,1034
72581,AR,1034
72583,AR,1034
72584,AR,1034
72585,AR,1034
72587,AR,1034
72601,AR,1034
72602,AR,1034
72611,AR,1034
72613,AR,1588
72615,AR,1034
72616,AR,1034
72617,AR,1034
72619,AR,1034
72623,AR,1034
72624,AR,1034
72626,AR,1034
72628,AR,1034
72629,AR,1034
72630,AR,1034
72631,AR,1588
72632,AR,1588
72633,AR,1034
72634,AR,1034
72635,AR,1034
72636,AR,1034
72638,AR,1034
72639,AR,1034
72640,AR,1034
72641,AR,1034
72642,AR,1034
72644,AR,1034
72645,AR,1034
72648,AR,1034
72650,AR,1034
72651,AR,1034
72653,AR,1034
72654,AR,1034
72655,AR,1034
72657,AR,1034
72658,AR,1034
72659,AR,1034
72660,AR,1034
72661,AR,1034
72662,AR,1034
72663,AR,1034
72666,AR,1034
72668,AR,1034
72669,AR,1034
72670,AR,1034
72672,AR,1034
72675,AR,1034
72677,AR,1034
72679,AR,1034
72680,AR,1034
72682,AR,1034
72683,AR,1034
72685,AR,1034
72686,AR,1034
72687,AR,1034
72701,AR,1588
72702,AR,1588
72703,AR,1588
72704,AR,1588
72711,AR,1588
72712,AR,1588
72714,AR,1588
72715,AR,1588
72716,AR,1588
72717,AR,1588
72718,AR,1588
72719,AR,1588
72721,AR,1588
72722,AR,1588
72727,AR,1588
72728,AR,1588
72729,AR,1588
72730,AR,1588
72732,AR,1588
72733,AR,1588
72734,AR,1588
72735,AR,1588
72736,AR,1588
72737,AR,1588
72738,AR,1588
72739,AR,1588
72740,AR,1034
72741,AR,1588
72742,AR,1034
72744,AR,1588
72745,AR,1588
72747,AR,1588
72749,AR,1588
72751,AR,1588
72752,AR,1588
72753,AR,1588
72756,AR,1588
72757,AR,1588
72758,AR,1588
72760,AR,1588
72761,AR,1588
72762,AR,1588
72764,AR,1588
72765,AR,1588
72766,AR,1588
72768,AR,1588
72769,AR,1588
72770,AR,1588
72773,AR,1588
72774,AR,1588
72776,AR,1588
72801,AR,1034
72802,AR,1034
72811,AR,1034
72812,AR,1034
72820,AR,1588
72821,AR,1588
72823,AR,1034
72824,AR,1034
72826,AR,1034
72827,AR,1034
72828,AR,1034
72829,AR,1034
72830,AR,1034
72832,AR,1034
72833,AR,1034
72834,AR,1034
72835,AR,1034
72837,AR,1034
72838,AR,1034
72839,AR,1034
72840,AR,1034
72841,AR,1034
72842,AR,1034
72843,AR,1034
72845,AR,1034
72846,AR,1034
72847,AR,1034
72851,AR,1034
72852,AR,1034
72853,AR,1034
72854,AR,1034
72855,AR,1034
72856,AR,1034
72857,AR,1034
72858,AR,1034
72860,AR,1034
72863,AR,1588
72865,AR,1588
72901,AR,1588
72902,AR,1588
72903,AR,1588
72904,AR,1588
72905,AR,1588
72906,AR,1588
72908,AR,1588
72913,AR,1588
72914,AR,1588
72916,AR,1588
72917,AR,1588
72918,AR,1588
72919,AR,1588
72921,AR,1588
72923,AR,1588
72926,AR,1034
72927,AR,1034
72928,AR,1588
72930,AR,1034
72932,AR,1034
72933,AR,1588
72934,AR,1034
72935,AR,1588
72936,AR,1034
72937,AR,1034
72938,AR,1588
72940,AR,1034
72941,AR,1588
72943,AR,1034
72944,AR,1588
72945,AR,1588
72946,AR,1588
72947,AR,1034
72948,AR,1588
72949,AR,1034
72950,AR,1034
72951,AR,1588
72952,AR,1034
72955,AR,1034
72956,AR,1588
72957,AR,1588
72958,AR,1034
72959,AR,1588
73001,OK,1588
73002,OK,1588
73003,OK,1588
73004,OK,1588
73005,OK,1588
73006,OK,1588
73007,OK,1588
73008,OK,1588
73009,OK,1588
73010,OK,1588
73011,OK,1588
73012,OK,1588
73013,OK,1588
73014,OK,1588
73015,OK,1588
73016,OK,1588
73017,OK,1588
73018,OK,1588
73019,OK,1588
73020,OK,1588
73021,OK,1588
73022,OK,1588
73023,OK,1588
73024,OK,1588
73025,OK,1588
73026,OK,1588
73027,OK,1588
73028,OK,1588
73029,OK,1588
73030,OK,1588
73031,OK,1588
73032,OK,1588
73033,OK,1588
73034,OK,1588
73036,OK,1588
73038,OK,1588
73039,OK,1588
73040,OK,1588
73041,OK,1588
73042,OK,1588
73043,OK,1588
73044,OK,1588
73045,OK,1588
73047,OK,1588
73048,OK,1588
73049,OK,1588
73050,OK,1588
73051,OK,1588
73052,OK,1588
73053,OK,1588
73054,OK,1588
73055,OK,1588
73056,OK,1588
73057,OK,1588
73058,OK,1588
73059,OK,1588
73061,OK,1588
73062,OK,1588
73063,OK,1588
73064,OK,1588
73065,OK,1588
73066,OK,1588
73067,OK,1588
73068,OK,1588
73069,OK,1588
73070,OK,1588
73071,OK,1588
73072,OK,1588
73073,OK,1588
73074,OK,1588
73075,OK,1588
73077,OK,1588
73078,OK,1588
73079,OK,1588
73080,OK,1588
73082,OK,1588
73083,OK,1588
73084,OK,1588
73085,OK,1588
73086,OK,1588
73089,OK,1588
73090,OK,1588
73092,OK,1588
73093,OK,1588
73095,OK,1588
73096,OK,1588
73097,OK,1588
73098,OK,1588
73099,OK,1588
73101,OK,1588
73102,OK,1588
73103,OK,1588
73104,OK,1588
73105,OK,1588
73106,OK,1588
73107,OK,1588
73108,OK,1588
73109,OK,1588
73110,OK,1588
73111,OK,1588
73112,OK,1588
73113,OK,1588
73114,OK,1588
73115,OK,1588
73116,OK,1588
73117,OK,1588
73118,OK,1588
73119,OK,1588
73120,OK,1588
73121,OK,1588
73122,OK,1588
73123,OK,1588
73124,OK,1588
73125,OK,1588
73126,OK,1588
73127,OK,1588
73128,OK,1588
73129,OK,1588
73130,OK,1588
73131,OK,1588
73132,OK,1588
73134,OK,1588
73135,OK,1588
73136,OK,1588
73137,OK,1588
73139,OK,1588
73140,OK,1588
73141,OK,1588
73142,OK,1588
73143,OK,1588
73144,OK,1588
73145,OK,1588
73146,OK,1588
73147,OK,1588
73148,OK,1588
73149,OK,1588
73150,OK,1588
73151,OK,1588
73152,OK,1588
73153,OK,1588
73154,OK,1588
73155,OK,1588
73156,OK,1588
73157,OK,1588
73159,OK,1588
73160,OK,1588
73162,OK,1588
73163,OK,1588
73164,OK,1588
73165,OK,1588
73167,OK,1588
73169,OK,1588
73170,OK,1588
73172,OK,1588
73173,OK,1588
73178,OK,1588
73179,OK,1588
73184,OK,1588
73185,OK,1588
73189,OK,1588
73190,OK,1588
73194,OK,1588
73195,OK,1588
73196,OK,1588
73198,OK,1588
73301,TX,1223
73344,TX,1223
73401,OK,1588
73402,OK,1588
73403,OK,1588
73425,OK,1588
73430,OK,1588
73432,OK,1588
73433,OK,1588
73434,OK,1588
73435,OK,1588
73436,OK,1588
73437,OK,1588
73438,OK,1588
73439,OK,1588
73440,OK,1588
73441,OK,1588
73442,OK,1588
73443,OK,1588
73444,OK,1588
73446,OK,1588
73447,OK,1588
73448,OK,1588
73449,OK,1588
73450,OK,1588
73453,OK,1588
73455,OK,1588
73456,OK,1588
73458,OK,1588
73459,OK,1588
73460,OK,1588
73461,OK,1588
73463,OK,1588
73481,OK,1588
73487,OK,1588
73488,OK,1588
73491,OK,1588
73501,OK,1588
73502,OK,1588
73503,OK,1588
73505,OK,1588
73506,OK,1588
73507,OK,1588
73520,OK,1588
73521,OK,1588
73522,OK,1588
73523,OK,1588
73526,OK,1588
73527,OK,1588
73528,OK,1588
73529,OK,1588
73530,OK,1588
73531,OK,1588
73532,OK,1588
73533,OK,1588
73534,OK,1588
73536,OK,1588
73537,OK,1588
73538,OK,1588
73539,OK,1588
73540,OK,1588
73541,OK,1588
73542,OK,1588
73543,OK,1588
73544,OK,1588
73546,OK,1588
73547,OK,1588
73548,OK,1588
73549,OK,1588
73550,OK,1588
73551,OK,1588
73552,OK,1588
73553,OK,1588
73554,OK,1588
73555,OK,1588
73556,OK,1588
73557,OK,1588
73558,OK,1588
73559,OK,1588
73560,OK,1588
73561,OK,1588
73562,OK,1588
73564,OK,1588
73565,OK,1588
73566,OK,1588
73567,OK,1588
73568,OK,1588
73569,OK,1588
73570,OK,1588
73571,OK,1588
73572,OK,1588
73573,OK,1588
73601,OK,1588
73620,OK,1588
73622,OK,1588
73624,OK,1588
73625,OK,1588
73626,OK,1588
73627,OK,1588
73628,OK,1588
73632,OK,1588
73638,OK,1588
73639,OK,1588
73641,OK,1588
73642,OK,1588
73644,OK,1588
73645,OK,1588
73646,OK,1588
73647,OK,1588
73648,OK,1588
73650,OK,1588
73651,OK,1588
73654,OK,1588
73655,OK,1588
73658,OK,1588
73659,OK,1588
73660,OK,1588
73661,OK,1588
73662,OK,1588
73663,OK,1588
73664,OK,1588
73666,OK,1588
73667,OK,1588
73668,OK,1588
73669,OK,1588
73673,OK,1588
73701,OK,1588
73702,OK,1588
73703,OK,1588
73705,OK,1588
73706,OK,1588
73716,OK,1588
73717,OK,1588
73718,OK,1588
73719,OK,1588
73720,OK,1588
73722,OK,1588
73724,OK,1588
73726,OK,1588
73727,OK,1588
73728,OK,1588
73729,OK,1588
73730,OK,1588
73731,OK,1588
73733,OK,1588
73734,OK,1588
73735,OK,1588
73736,OK,1588
73737,OK,1588
73738,OK,1588
73739,OK,1588
73741,OK,1588
73742,OK,1588
73743,OK,1588
73744,OK,1588
73746,OK,1588
73747,OK,1588
73749,OK,1588
73750,OK,1588
73753,OK,1588
73754,OK,1588
73755,OK,1588
73756,OK,1588
73757,OK,1588
73758,OK,1588
73759,OK,1588
73760,OK,1588
73761,OK,1588
73762,OK,1588
73763,OK,1588
73764,OK,1588
73766,OK,1588
73768,OK,1588
73770,OK,1588
73771,OK,1588
73772,OK,1588
73773,OK,1588
73801,OK,1588
73802,OK,1588
73832,OK,1588
73834,OK,1588
73835,OK,1588
73838,OK,1588
73840,OK,1588
73841,OK,1588
73842,OK,1588
73843,OK,1588
73844,OK,1588
73848,OK,1588
73851,OK,1588
73852,OK,1588
73853,OK,1588
73855,OK,1588
73857,OK,1588
73858,OK,1588
73859,OK,1588
73860,OK,1588
73901,OK,1588
73931,OK,1588
73932,OK,1588
73933,OK,1588
73937,OK,1588
73938,OK,1588
73939,OK,1588
73942,OK,1588
73944,OK,1588
73945,OK,1588
73946,OK,1588
73947,OK,1588
73949,TX,1588
73950,OK,1588
73951,OK,1588
74001,OK,1588
74002,OK,1588
74003,OK,1588
74004,OK,1588
74005,OK,1588
74006,OK,1588
74008,OK,1588
74010,OK,1588
74011,OK,1588
74012,OK,1588
74013,OK,1588
74014,OK,1588
74015,OK,1588
74016,OK,1588
74017,OK,1588
74018,OK,1588
74019,OK,1588
74020,OK,1588
74021,OK,1588
74022,OK,1588
74023,OK,1588
74026,OK,1588
74027,OK,1588
74028,OK,1588
74029,OK,1588
74030,OK,1588
74031,OK,1588
74032,OK,1588
74033,OK,1588
74034,OK,1588
74035,OK,1588
74036,OK,1588
74037,OK,1588
74038,OK,1588
74039,OK,1588
74041,OK,1588
74042,OK,1588
74043,OK,1588
74044,OK,1588
74045,OK,1588
74046,OK,1588
74047,OK,1588
74048,OK,1588
74050,OK,1588
74051,OK,1588
74052,OK,1588
74053,OK,1588
74054,OK,1588
74055,OK,1588
74056,OK,1588
74058,OK,1588
74059,OK,1588
74060,OK,1588
74061,OK,1588
74062,OK,1588
74063,OK,1588
74066,OK,1588
74067,OK,1588
74068,OK,1588
74070,OK,1588
74071,OK,1588
74072,OK,1588
74073,OK,1588
74074,OK,1588
74075,OK,1588
74076,OK,1588
74077,OK,1588
74078,OK,1588
74079,OK,1588
74080,OK,1588
74081,OK,1588
74082,OK,1588
74083,OK,1588
74084,OK,1588
74085,OK,1588
74101,OK,1588
74102,OK,1588
74103,OK,1588
74104,OK,1588
74105,OK,1588
74106,OK,1588
74107,OK,1588
74108,OK,1588
74110,OK,1588
74112,OK,1588
74114,OK,1588
74115,OK,1588
74116,OK,1588
74117,OK,1588
74119,OK,1588
74120,OK,1588
74121,OK,1588
74126,OK,1588
74127,OK,1588
74128,OK,1588
74129,OK,1588
74130,OK,1588
74131,OK,1588
74132,OK,1588
74133,OK,1588
74134,OK,1588
74135,OK,1588
74136,OK,1588
74137,OK,1588
74141,OK,1588
74145,OK,1588
74146,OK,1588
74147,OK,1588
74148,OK,1588
74149,OK,1588
74150,OK,1588
74152,OK,1588
74153,OK,1588
74155,OK,1588
74156,OK,1588
74157,OK,1588
74158,OK,1588
74159,OK,1588
74169,OK,1588
74170,OK,1588
74171,OK,1588
74172,OK,1588
74182,OK,1588
74186,OK,1588
74187,OK,1588
74192,OK,1588
74193,OK,1588
74301,OK,1588
74330,OK,1588
74331,OK,1588
74332,OK,1588
74333,OK,1588
74335,OK,1809
74337,OK,1588
74338,OK,1588
74339,OK,1809
74340,OK,1588
74342,OK,1588
74343,OK,1588
74344,OK,1588
74345,OK,1588
74346,OK,1588
74347,OK,1588
74349,OK,1588
74350,OK,1588
74352,OK,1588
74354,OK,1588
74355,OK,1588
74358,OK,1809
74359,OK,1588
74360,OK,1809
74361,OK,1588
74362,OK,1588
74363,OK,1588
74364,OK,1588
74365,OK,1588
74366,OK,1588
74367,OK,1588
74368,OK,1588
74369,OK,1588
74370,OK,1588
74401,OK,1588
74402,OK,1588
74403,OK,1588
74421,OK,1588
74422,OK,1588
74423,OK,1588
74425,OK,1588
74426,OK,1588
74427,OK,1588
74428,OK,1588
74429,OK,1588
74430,OK,1588
74431,OK,1588
74432,OK,1588
74434,OK,1588
74435,OK,1588
74436,OK,1588
74437,OK,1588
74438,OK,1588
74439,OK,1588
74440,OK,1588
74441,OK,1588
74442,OK,1588
74444,OK,1588
74445,OK,1588
74446,OK,1588
74447,OK,1588
74450,OK,1588
74451,OK,1588
74452,OK,1588
74454,OK,1588
74455,OK,1588
74456,OK,1588
74457,OK,1588
74458,OK,1588
74459,OK,1588
74460,OK,1588
74461,OK,1588
74462,OK,1588
74463,OK,1588
74464,OK,1588
74465,OK,1588
74467,OK,1588
74468,OK,1588
74469,OK,1588
74470,OK,1588
74471,OK,1588
74472,OK,1588
74477,OK,1588
74501,OK,1588
74502,OK,1588
74521,OK,1588
74522,OK,1588
74523,OK,1588
74525,OK,1588
74528,OK,1588
74529,OK,1588
74530,OK,1588
74531,OK,1588
74533,OK,1588
74534,OK,1588
74535,OK,1588
74536,OK,1588
74538,OK,1588
74540,OK,1588
74543,OK,1588
74545,OK,1588
74546,OK,1588
74547,OK,1588
74549,OK,1588
74552,OK,1588
74553,OK,1588
74554,OK,1588
74555,OK,1588
74556,OK,1588
74557,OK,1588
74558,OK,1588
74559,OK,1588
74560,OK,1588
74561,OK,1588
74562,OK,1588
74563,OK,1588
74565,OK,1588
74567,OK,1588
74569,OK,1588
74570,OK,1588
74571,OK,1588
74572,OK,1588
74574,OK,1588
74576,OK,1588
74577,OK,1588
74578,OK,1588
74601,OK,1588
74602,OK,1588
74604,OK,1588
74630,OK,1588
74631,OK,1588
74632,OK,1588
74633,OK,1588
74636,OK,1588
74637,OK,1588
74640,OK,1588
74641,OK,1588
74643,OK,1588
74644,OK,1588
74646,OK,1588
74647,OK,1588
74650,OK,1588
74651,OK,1588
74652,OK,1588
74653,OK,1588
74701,OK,1588
74702,OK,1588
74720,OK,1588
74721,OK,1588
74722,OK,1588
74723,OK,1588
74724,OK,1588
74726,OK,1588
74727,OK,1588
74728,OK,1588
74729,OK,1588
74730,OK,1588
74731,OK,1588
74733,OK,1588
74734,OK,1588
74735,OK,1588
74736,OK,1588
74737,OK,1588
74738,OK,1588
74740,OK,1588
74741,OK,1588
74743,OK,1588
74745,OK,1588
74747,OK,1588
74748,OK,1588
74750,OK,1588
74752,OK,1588
74753,OK,1588
74754,OK,1588
74755,OK,1588
74756,OK,1588
74759,OK,1588
74760,OK,1588
74761,OK,1588
74764,OK,1588
74766,OK,1588
74801,OK,1588
74802,OK,1588
74804,OK,1588
74818,OK,1588
74820,OK,1588
74821,OK,1588
74824,OK,1588
74825,OK,1588
74826,OK,1588
74827,OK,1588
74829,OK,1588
74830,OK,1588
74831,OK,1588
74832,OK,1588
74833,OK,1588
74834,OK,1588
74836,OK,1588
74837,OK,1588
74839,OK,1588
74840,OK,1588
74842,OK,1588
74843,OK,1588
74844,OK,1588
74845,OK,1588
74848,OK,1588
74849,OK,1588
74850,OK,1588
74851,OK,1588
74852,OK,1588
74854,OK,1588
74855,OK,1588
74856,OK,1588
74857,OK,1588
74859,OK,1588
74860,OK,1588
74864,OK,1588
74865,OK,1588
74866,OK,1588
74867,OK,1588
74868,OK,1588
74869,OK,1588
74871,OK,1588
74872,OK,1588
74873,OK,1588
74875,OK,1588
74878,OK,1588
74880,OK,1588
74881,OK,1588
74883,OK,1588
74884,OK,1588
74901,OK,1588
74902,OK,1588
74930,OK,1588
74931,OK,1588
74932,OK,1588
74935,OK,1588
74936,OK,1588
74937,OK,1588
74939,OK,1034
74940,OK,1588
74941,OK,1588
74942,OK,1588
74943,OK,1588
74944,OK,1588
74945,OK,1588
74946,OK,1588
74947,OK,1588
74948,OK,1588
74949,OK,1588
74951,OK,1588
74953,OK,1588
74954,OK,1588
74955,OK,1588
74956,OK,1588
74957,OK,1588
74959,OK,1588
74960,OK,1588
74962,OK,1588
74963,OK,1588
74964,OK,1588
74965,OK,1588
74966,OK,1588
75001,TX,1223
75002,TX,1223
75006,TX,1223
75007,TX,1223
75009,TX,1223
75010,TX,1223
75011,TX,1223
75013,TX,1223
75014,TX,1223
75015,TX,1223
75016,TX,1223
75017,TX,1223
75019,TX,1223
75020,TX,1223
75021,TX,1223
75022,TX,1223
75023,TX,1223
75024,TX,1223
75025,TX,1223
75026,TX,1223
75027,TX,1223
75028,TX,1223
75029,TX,1223
75030,TX,1223
75032,TX,1223
75033,TX,1223
75034,TX,1223
75035,TX,1223
75037,TX,1223
75038,TX,1223
75039,TX,1223
75040,TX,1223
75041,TX,1223
75042,TX,1223
75043,TX,1223
75044,TX,1223
75045,TX,1223
75046,TX,1223
75047,TX,1223
75048,TX,1223
75049,TX,1223
75050,TX,1223
75051,TX,1223
75052,TX,1223
75053,TX,1223
75054,TX,1223
75056,TX,1223
75057,TX,1223
75058,TX,1223
75060,TX,1223
75061,TX,1223
75062,TX,1223
75063,TX,1223
75065,TX,1223
75067,TX,1223
75068,TX,1223
75069,TX,1223
75070,TX,1223
75071,TX,1223
75074,TX,1223
75075,TX,1223
75076,TX,1223
75077,TX,1223
75078,TX,1223
75080,TX,1223
75081,TX,1223
75082,TX,1223
75083,TX,1223
75085,TX,1223
75086,TX,1223
75087,TX,1223
75088,TX,1223
75089,TX,1223
75090,TX,1223
75091,TX,1223
75092,TX,1223
75093,TX,1223
75094,TX,1223
75097,TX,1223
75098,TX,1223
75099,TX,1223
75101,TX,1223
75102,TX,1223
75103,TX,1223
75104,TX,1223
75105,TX,1223
75106,TX,1223
75109,TX,1223
75110,TX,1223
75114,TX,1223
75115,TX,1223
75116,TX,1223
75117,TX,1223
75118,TX,1223
75119,TX,1223
75120,TX,1223
75121,TX,1223
75123,TX,1223
75124,TX,1223
75125,TX,1223
75126,TX,1223
75127,TX,1223
75132,TX,1223
75134,TX,1223
75135,TX,1223
75137,TX,1223
75138,TX,1223
75140,TX,1588
75141,TX,1223
75142,TX,1223
75143,TX,1223
75144,TX,1223
75146,TX,1223
75147,TX,1223
75148,TX,1223
75149,TX,1223
75150,TX,1223
75151,TX,1223
75152,TX,1223
75153,TX,1223
75154,TX,1223
75155,TX,1223
75156,TX,1223
75157,TX,1223
75158,TX,1223
75159,TX,1223
75160,TX,1223
75161,TX,1223
75163,TX,1223
75164,TX,1223
75165,TX,1223
75166,TX,1223
75167,TX,1223
75168,TX,1223
75169,TX,1223
75172,TX,1223
75173,TX,1223
75180,TX,1223
75181,TX,1223
75182,TX,1223
75185,TX,1223
75187,TX,1223
75189,TX,1223
75201,TX,1223
75202,TX,1223
75203,TX,1223
75204,TX,1223
75205,TX,1223
75206,TX,1223
75207,TX,1223
75208,TX,1223
75209,TX,1223
75210,TX,1223
75211,TX,1223
75212,TX,1223
75214,TX,1223
75215,TX,1223
75216,TX,1223
75217,TX,1223
75218,TX,1223
75219,TX,1223
75220,TX,1223
75221,TX,1223
75222,TX,1223
75223,TX,1223
75224,TX,1223
75225,TX,1223
75226,TX,1223
75227,TX,1223
75228,TX,1223
75229,TX,1223
75230,TX,1223
75231,TX,1223
75232,TX,1223
75233,TX,1223
75234,TX,1223
75235,TX,1223
75236,TX,1223
75237,TX,1223
75238,TX,1223
75240,TX,1223
75241,TX,1223
75242,TX,1223
75243,TX,1223
75244,TX,1223
75245,TX,1223
75246,TX,1223
75247,TX,1223
75248,TX,1223
75249,TX,1223
75250,TX,1223
75251,TX,1223
75252,TX,1223
75253,TX,1223
75254,TX,1223
75260,TX,1223
75261,TX,1223
75262,TX,1223
75263,TX,1223
75264,TX,1223
75265,TX,1223
75266,TX,1223
75267,TX,1223
75270,TX,1223
75275,TX,1223
75277,TX,1223
75283,TX,1223
75284,TX,1223
75285,TX,1223
75287,TX,1223
75301,TX,1223
75303,TX,1223
75310,TX,1223
75312,TX,1223
75313,TX,1223
75315,TX,1223
75320,TX,1223
75326,TX,1223
75334,TX,1223
75336,TX,1223
75339,TX,1223
75340,TX,1223
75342,TX,1223
75343,TX,1223
75344,TX,1223
75354,TX,1223
75355,TX,1223
75356,TX,1223
75357,TX,1223
75358,TX,1223
75359,TX,1223
75360,TX,1223
75367,TX,1223
75368,TX,1223
75370,TX,1223
75371,TX,1223
75372,TX,1223
75373,TX,1223
75374,TX,1223
75376,TX,1223
75378,TX,1223
75379,TX,1223
75380,TX,1223
75381,TX,1223
75382,TX,1223
75389,TX,1223
75390,TX,1223
75391,TX,1223
75392,TX,1223
75393,TX,1223
75394,TX,1223
75395,TX,1223
75397,TX,1223
75398,TX,1223
75401,TX,1223
75402,TX,1223
75403,TX,1223
75404,TX,1223
75407,TX,1223
75409,TX,1223
75410,TX,1223
